sample_stamp_sec,sample_stamp_nanosec,actual_pos_stamp_sec,actual_pos_stamp_nanosec,actual_pos_x,actual_pos_y,actual_pos_z,target_pos_stamp_sec,target_pos_stamp_nanosec,target_pos_x,target_pos_y,target_pos_z,distance,distance_sum,hdg,hdg_target,hdg_distance,hdg_distance_total
1789313374,695787026,1789313374,479020368,96.35465240478516,40.91188430786133,120.11451721191406,1789313374,693892259,97.76453812440862,42.23623159442165,115.38999312660225,5.105174,3190.801407,97.57270159600576,280.72021484375,176.85248675225574,14419.588498075404
1789313375,195832227,1789313374,974737998,96.69297790527344,41.21844482421875,119.11565399169922,1789313375,193142331,98.06476310306839,42.54514891628672,114.40891177855863,5.078913,3195.880320,97.57173341669092,282.21368408203125,175.35804933465965,14594.946547410063
1789313375,695935133,1789313375,476911836,97.02629089355469,41.52839660644531,118.11714935302734,1789313375,692266581,98.35703027511494,42.85470514358616,113.44567571173665,5.035139,3200.915459,97.57068925152153,283.666259765625,173.90442948589651,14768.85097689596
1789313376,195836340,1789313375,978308217,97.34918975830078,41.83799743652344,117.12226104736328,1789313376,192155303,98.6417488679631,43.16538305122184,112.4999483534292,4.979803,3205.895262,97.57138422326959,285.0771179199219,172.49426630334773,14941.345243199306
1789313376,695899001,1789313376,474250422,97.66307830810547,42.14790725708008,116.12513732910156,1789313376,692120324,98.91854191706429,43.47682696366566,111.57396462589033,4.904629,3210.799891,97.57111101570283,286.4414978027344,171.12961321296848,15112.474856412275
1789313377,195823286,1789313376,976255731,97.9654769897461,42.458099365234375,115.12698364257812,1789313377,192220759,99.18739256199008,43.78905871759645,110.66874900949065,4.810446,3215.610337,97.57132104401977,287.7564697265625,169.81485131745728,15282.289707729731
1789313377,695864886,1789313377,478641947,98.26002502441406,42.768760681152344,114.1214828491211,1789313377,692685410,99.44836746967265,44.10220396009473,109.78501322482828,4.689904,3220.300241,97.56722036919683,289.01953125,168.54768911919683,15450.837396848929
1789313378,195937108,1789313377,976249023,98.54540252685547,43.07925033569336,113.1231918334961,1789313378,192300910,99.70082365781204,44.41550872262103,108.92585450286902,4.553924,3224.854165,97.56802120887704,290.2248229980469,167.34319821083017,15618.180595059759
1789313378,695860176,1789313378,478868250,98.82323455810547,43.39048385620117,112.1375732421875,1789313378,692133071,99.94528525990641,44.72963590613493,108.09037769027202,4.408188,3229.262352,97.56962459578467,291.3721618652344,166.19746273055028,15784.378057790309
1789313379,195835986,1789313378,974328367,99.092529296875,43.70032501220703,111.17770385742188,1789313379,192118173,100.18169875387993,45.044562558224,107.27960941590612,4.264787,3233.527139,97.5690320768742,292.4585876464844,165.1104444303898,15949.488502220698
1789313379,695815022,1789313379,478616629,99.35443115234375,44.010986328125,110.24404907226562,1789313379,693615476,100.41062770501311,45.361130774567556,106.49242167589878,4.124700,3237.651839,97.569973789206,293.48394775390625,164.08602603529977,16113.574528255998
1789313380,195875128,1789313379,974506882,99.60602569580078,44.323055267333984,109.35568237304688,1789313380,192409945,100.63016323203476,45.676691542176656,105.73616509844581,3.997761,3241.649600,97.56938639293737,294.4372253417969,163.13216105114049,16276.706689307139
1789313380,695861172,1789313380,476223384,99.85202026367188,44.63633346557617,108.4995346069336,1789313380,692878275,100.84222177069337,45.99399451561338,105.00498843209279,3.877576,3245.527176,97.56901073253304,295.32427978515625,162.2447309473768,16438.951420254514
1789313381,195837085,1789313380,978240770,100.09144592285156,44.95119094848633,107.67286682128906,1789313381,192136502,101.04555235046665,46.311218660245544,104.30391189088357,3.756308,3249.283484,97.57118614778369,296.13739013671875,161.43379601106494,16600.38521626558
1789313381,695988351,1789313381,474966511,100.32337951660156,45.269229888916016,106.8685531616211,1789313381,692262279,101.24100877756878,46.62971765229605,103.63066466829969,3.629999,3252.913483,97.57020686941142,296.8776550292969,160.69255184011456,16761.077768105693
1789313382,195846206,1789313381,976250819,100.54784393310547,45.58841323852539,106.09638977050781,1789313382,192129645,101.42805723489509,46.94867898865337,102.98772224042904,3.505554,3256.419038,97.57024870432008,297.5406494140625,160.02959929025758,16921.10736739595
1789313382,695895514,1789313382,478655202,100.76248168945312,45.90570068359375,105.35424041748047,1789313382,692721702,101.60709118326433,47.268825835136084,102.37433340607254,3.383980,3259.803018,97.57074218548762,298.12548828125,159.44525390423763,17080.552621300187
1789313383,195898340,1789313382,977095679,100.96673583984375,46.221500396728516,104.64077758789062,1789313383,192137053,101.77739935874637,47.588900665227996,101.79349156388746,3.260981,3263.063999,97.57010527034753,298.6277160644531,158.94238920589441,17239.49501050608
1789313383,695941754,1789313383,478229128,101.16371154785156,46.540157318115234,103.95333099365234,1789313383,692116308,101.93957709535735,47.91002545996962,101.24368161279324,3.133801,3266.197799,97.5716847515931,299.04718017578125,158.52450457581187,17398.019515081894
1789313384,195896624,1789313383,976462013,101.3522720336914,46.85691452026367,103.29820251464844,1789313384,192511679,102.09353506282162,48.232107743893366,100.72569848404123,3.009718,3269.207518,97.57187685066351,299.38140869140625,158.19046815925725,17556.20998324115
1789313384,695857563,1789313384,479377546,101.53296661376953,47.17369842529297,102.67770385742188,1789313384,692200623,102.23891471918762,48.554414862048404,100.2411858566269,2.888141,3272.095659,97.57162327989055,299.6278076171875,157.94381566270306,17714.153798903855
1789313385,195916326,1789313384,978524184,101.70649719238281,47.4940185546875,102.0941162109375,1789313385,192257369,102.37604434325894,48.87769233843511,99.7894465850692,2.770261,3274.865920,97.5727314780834,299.7851867675781,157.78754471050524,17871.94134361436
1789313385,695850265,1789313385,474672079,101.87223815917969,47.81753921508789,101.53893280029297,1789313385,692703338,102.5048380080975,49.20181325772651,99.37113574162704,2.648724,3277.514645,97.57341791209498,299.8515930175781,157.72182489451689,18029.663168508876
1789313386,195929207,1789313385,977866978,102.02897644042969,48.13853454589844,101.015380859375,1789313386,192521525,102.62508431983926,49.52625887399398,98.98725279367434,2.528720,3280.043365,97.572413874287,299.8253479003906,157.74706597389638,18187.410234482773
1789313386,695908617,1789313386,476392362,102.1777572631836,48.46076583862305,100.52175903320312,1789313386,692167369,102.73688542707002,49.851288830604204,98.63773342454652,2.407432,3282.450798,97.5703187137591,299.70513916015625,157.86517955360284,18345.275414036376
1789313387,195909120,1789313386,977257890,102.31730651855469,48.78427505493164,100.06090545654297,1789313387,192150699,102.8403216539036,50.177179413254805,98.3225646910293,2.288134,3284.738932,97.56915331273196,299.4894104003906,158.07974291234132,18503.355156948717
1789313387,695948739,1789313387,474712995,102.44791412353516,49.10939025878906,99.63461303710938,1789313387,692115808,102.9353201907274,50.50375787019708,98.04216930307108,2.172027,3286.910959,97.57197076576459,299.17694091796875,158.39502984779585,18661.750186796515
1789313388,195845521,1789313387,975928172,102.56674194335938,49.424591064453125,99.24748229980469,1789313388,192077553,103.02186827617591,50.83101417268081,97.7967361948705,2.071191,3288.982149,97.56857274665252,298.7666015625,158.80197118415253,18820.552157980666
1789313388,695894291,1789313388,478166776,102.66266632080078,49.69703674316406,98.92753601074219,1789313388,692467649,103.10002683602654,51.15925738225147,97.58621678248102,2.031874,3291.014023,97.62274126941257,298.25677490234375,159.36596636706884,18979.918124347736
1789313389,195821918,1789313388,976076480,102.70502471923828,49.81961441040039,98.8071517944336,1789313389,192872442,103.16969296655621,51.48813114990877,97.41096906299948,2.224678,3293.238701,97.57814867186887,297.6470031738281,159.93114549804073,19139.849269845778
1789313389,695817324,1789313389,475660123,102.73706817626953,49.92156219482422,98.75132751464844,1789313389,692875556,103.23083049216383,51.81744403758006,97.27108932987473,2.455458,3295.694159,97.74647356132196,296.9369812011719,160.8094923601501,19300.658762205927
1789313390,195809856,1789313389,978198271,102.81832885742188,50.21598434448242,98.48078155517578,1789313390,193006610,103.2834985993134,52.14751367344721,97.16641151044541,2.382175,3298.076334,97.64790710140949,296.1254577636719,161.5224493377376,19462.181211543666
1789313390,695816258,1789313390,474943136,102.92450714111328,50.63037872314453,98.1203842163086,1789313390,693394634,103.32769669415187,52.47842952289567,97.09689571834825,2.150670,3300.227004,97.61344025931032,295.21148681640625,162.40195344290407,19624.58316498657
1789313391,196500762,1789313390,977704134,103.03096771240234,51.073177337646484,97.81736755371094,1789313391,192251713,103.3632982825076,52.80904074554158,97.0625569002888,1.921823,3302.148827,97.60382249918528,294.1982727050781,163.40554979410717,19787.988714780677
1789313391,695831801,1789313391,479232013,103.10417175292969,51.394004821777344,97.68063354492188,1789313391,692058399,103.39048099510174,53.14087196946973,97.06302450692482,1.874822,3304.023649,97.67859087248215,293.0810546875,164.59753618498212,19952.586250965658
1789313392,195842569,1789313391,978901611,103.12755584716797,51.502197265625,97.69081115722656,1789313392,192205684,103.40918791034943,53.47364026651499,97.09823666903065,2.077751,3306.101400,97.60450978697051,291.8602294921875,165.74428029478304,20118.330531260443
1789313392,695766225,1789313392,475607816,103.13645935058594,51.543174743652344,97.70964050292969,1789313392,694048776,103.41941268801092,53.8082164586759,97.16826711742578,2.345967,3308.447367,97.64614405882998,290.6737060546875,166.97243800414248,20285.302969264583
1789313393,195836249,1789313392,977212315,103.1658935546875,51.7461051940918,97.61140441894531,1789313393,192524879,103.42109407626685,54.14119772431424,97.27194883443963,2.432453,3310.879820,97.7524277787309,289.1104736328125,168.64195414591842,20453.9449234105
1789313393,695844623,1789313393,479539304,103.22122192382812,52.19805145263672,97.4861068725586,1789313393,692508690,103.4142971076625,54.47585461400753,97.40978207224101,2.287245,3313.167065,97.6655930224916,287.5824890136719,170.08310400881976,20624.02802741932
1789313394,195866198,1789313393,977436936,103.2760009765625,52.73418426513672,97.41901397705078,1789313394,192235962,103.39901533690794,54.811005460280015,97.58103598406922,2.086761,3315.253826,97.65672060675973,285.9534912109375,171.70322939582223,20795.731256815143
1789313394,695826160,1789313394,478620158,103.31687927246094,53.22507858276367,97.41767120361328,1789313394,692096045,103.37524251755195,55.146908803282585,97.78541507493364,1.957568,3317.211394,97.70002998251314,284.22271728515625,173.47731269735687,20969.2085695125
1789313395,195937854,1789313394,974471213,103.33502197265625,53.48497009277344,97.43604278564453,1789313395,193056220,103.34290498539764,55.484213112640816,98.02297334665157,2.083632,3319.295026,97.68229368878592,282.3871765136719,175.29511717511406,21144.503686687614
1789313395,695828072,1789313395,476957349,103.34248352050781,53.56843948364258,97.45186614990234,1789313395,692199925,103.30221375347882,55.82095271277862,98.29175437158591,2.404340,3321.699366,97.66854537176033,280.45849609375,177.21004927801033,21321.713735965626
1789313396,195856318,1789313395,978986561,103.34496307373047,53.79104995727539,97.58233642578125,1789313396,192245643,103.25297053755973,56.15899297596005,98.59261905014193,2.576099,3324.275465,97.71884715367653,278.42718505859375,179.29166209508276,21501.005398060708
1789313396,695866658,1789313396,481926565,103.33609771728516,54.249237060546875,97.80796813964844,1789313396,692143855,103.1952817406718,56.49752430483288,98.92432468453732,2.514135,3326.789601,97.6928557225637,276.2989501953125,178.6060944727488,21679.61149253346
1789313397,195784147,1789313396,979622101,103.3155746459961,54.77262496948242,98.06620025634766,1789313397,192318502,103.12907728545831,56.836978221366024,99.286677195967,2.405390,3329.194990,97.69732266628088,274.07220458984375,176.37488192356287,21855.98637445702
1789313397,695845990,1789313397,477860339,103.28251647949219,55.28240966796875,98.33872985839844,1789313397,692177088,103.05447897770088,57.176779214508855,99.67838652531375,2.331377,3331.526367,97.69387342075004,271.75201416015625,174.0581407394062,22030.044515196427
1789313398,195788022,1789313397,978164038,103.23880004882812,55.76176834106445,98.63301086425781,1789313398,193094805,102.9712432005392,57.51800141643446,100.10003637834481,2.303933,3333.830299,97.68739413254865,269.332275390625,171.64488125807634,22201.6893964545
1789313398,695886576,1789313398,480549354,103.185791015625,56.2058219909668,98.95613098144531,1789313398,692587532,102.8798130047689,57.858900157956214,100.5486953656244,2.315718,3336.146018,97.68551241543229,266.8269958496094,169.14148343417708,22370.83087988868
1789313399,195936443,1789313398,976064634,103.12521362304688,56.621299743652344,99.30964660644531,1789313399,192073504,102.77997576199152,58.20044163035105,101.02472986453424,2.356775,3338.502793,97.68478926915391,264.23114013671875,166.54635086756485,22537.377230756243
1789313399,695943388,1789313399,550977025,102.84217834472656,57.956233978271484,100.77348327636719,1789313399,692146076,102.67160932429336,58.54303484582047,101.52793059432544,0.970886,3339.473679,97.68352226906286,261.5432434082031,163.85972113914028,22701.236951895382
1789313400,195812888,1789313400,54342586,102.7508544921875,58.32861328125,101.21440887451172,1789313400,192099948,102.55486932340634,58.88619148009397,102.05675357475005,1.029004,3340.502682,97.67296791924791,258.76885986328125,161.09589194403333,22862.332843839416
1789313400,695850432,1789313400,556506676,102.6906509399414,58.56249237060547,101.49602508544922,1789313400,692771274,102.42955741830492,59.23049127936825,102.61123579650062,1.325929,3341.828611,97.66055831929965,255.9051971435547,158.24463882425505,23020.57748266367
1789313401,195920153,1789313401,53353465,102.67186737060547,58.6373176574707,101.53490447998047,1789313401,192158768,102.29621109212661,59.57453649147351,103.18815206441809,1.937195,3343.765806,97.68223307085702,252.96615600585938,155.28392293500235,23175.861405598673
1789313401,695810119,1789313401,553348752,102.66728973388672,58.65480422973633,101.5033187866211,1789313401,692964018,102.15411402413967,59.920207666100396,103.78969427565355,2.663101,3346.428907,97.66155381937118,249.93789672851562,152.27634290914443,23328.137748507816
1789313402,195861197,1789313402,57328932,102.61470794677734,58.783958435058594,101.64688873291016,1789313402,192129283,102.00415904226656,60.26538533749543,104.4111618930452,3.195090,3349.623998,97.6543607764015,246.84133911132812,149.1869783349266,23477.324726842744
1789313402,695860677,1789313402,553344932,102.50045776367188,59.058494567871094,102.08365631103516,1789313402,692345430,101.84557054686614,60.611927603260256,105.05483153532589,3.416126,3353.040123,97.68063822168583,243.6624298095703,145.9817915878845,23623.30651843063
1789313403,195875999,1789313403,54658560,102.3568344116211,59.39314270019531,102.7791976928711,1789313403,192460215,101.67870953988516,60.959035669194066,105.7182127564009,3.398483,3356.438606,97.68842122224508,240.4108123779297,142.7223911556846,23766.02890958631
1789313403,695851679,1789313403,556403562,102.20195007324219,59.747100830078125,103.55773162841797,1789313403,692139194,101.50372446313987,61.30646801689271,106.39972234460137,3.316030,3359.754636,97.6885731939541,237.0915069580078,139.40293376405373,23905.431843350365
1789313404,195839325,1789313404,53374123,102.04106140136719,60.109066009521484,104.29563903808594,1789313404,192190091,101.32034908470082,61.65479638664834,107.09935846717627,3.281699,3363.036335,97.68799348164829,233.70179748535156,136.01380400370329,24041.445647354067
1789313404,695848303,1789313404,554456633,101.8738021850586,60.478355407714844,104.98201751708984,1789313404,692186164,101.12875711920559,62.003716218801756,107.81537830221964,3.302991,3366.339327,97.68642680700742,230.24740600585938,132.56097919885195,24174.00662655292
1789313405,195799547,1789313405,55566645,101.69976043701172,60.85187911987305,105.65742492675781,1789313405,192736981,100.92872937036455,62.35364576499228,108.54748721784101,3.346977,3369.686303,97.68700908063418,226.72702026367188,129.04001118303768,24303.04663773596
1789313405,695934430,1789313405,556789823,101.51667022705078,61.2286376953125,106.34906768798828,1789313405,692164544,100.72097045700986,62.70341623124601,109.29201993959646,3.386603,3373.072906,97.68802250995229,223.1554718017578,125.46744929180552,24428.514087027765
1789313406,195793319,1789313406,56660656,101.32817840576172,61.60279083251953,107.06121063232422,1789313406,193522451,100.50421385886557,63.055168102465856,110.05233818552216,3.425662,3376.498568,97.68839304771474,219.5138702392578,121.82547719154307,24550.339564219306
1789313406,695837099,1789313406,554709369,101.13282012939453,61.97171401977539,107.7889404296875,1789313406,692621113,100.28029771140861,63.4059701707463,110.82085517136449,3.460692,3379.959261,97.6856234060063,215.83570861816406,118.15008521215776,24668.489649431463
1789313407,195819873,1789313407,55673876,100.9310302734375,62.332008361816406,108.527587890625,1789313407,192388293,100.04800419236582,63.757829388198445,111.60065736772914,3.500922,3383.460183,97.68427444364521,212.10337829589844,114.41910385225323,24782.90875328372
1789313407,695848685,1789313407,553034861,100.72065734863281,62.68829345703125,109.28053283691406,1789313407,692520901,99.80744701325044,64.110578531857,112.39012056040579,3.539263,3386.999446,97.68392012758203,208.32180786132812,110.6378877337461,24893.546641017463
1789313408,195778919,1789313408,57249609,100.5029525756836,63.040016174316406,110.0421371459961,1789313408,193883687,99.55821241828828,64.46481056788006,113.18930342838091,3.581512,3390.580958,97.68355385868776,204.4877471923828,106.80419333369505,25000.350834351157
1789313408,695777665,1789313408,552818445,100.27982330322266,63.38718032836914,110.80975341796875,1789313408,694017065,99.30154562978358,64.81879605997045,113.9929854198977,3.624847,3394.205805,97.6821383019823,200.62332153320312,102.94118323122082,25103.29201758238
1789313409,195840351,1789313409,56365126,100.05166625976562,63.732261657714844,111.58541870117188,1789313409,192490941,99.0377816990801,65.17220405530142,114.79904756666971,3.664534,3397.870339,97.68189753781407,196.73583984375,99.05394230593593,25202.345959888313
1789313409,695828891,1789313409,558013165,99.81306457519531,64.08123016357422,112.37191009521484,1789313409,692318638,98.76535377919903,65.52718397954912,115.61105001061966,3.698717,3401.569056,97.68067749527357,192.80514526367188,95.1244677683983,25297.47042765671
1789313410,195800167,1789313410,56824618,99.565185546875,64.43181610107422,113.16079711914062,1789313410,193890363,98.48400524128476,65.88401988124897,116.42830375553407,3.735565,3405.304621,97.6824815189881,188.83135986328125,91.14887834429315,25388.619306001005
1789313410,695815114,1789313410,556104208,99.30802917480469,64.78536224365234,113.95643615722656,1789313410,692615121,98.19637389428779,66.23943769636324,117.24194503325467,3.760942,3409.065562,97.68543813712506,184.8545684814453,87.16913034432025,25475.788436345323
1789313411,195811310,1789313411,52889664,99.04364013671875,65.1396255493164,114.75914001464844,1789313411,192794463,97.90007260273065,66.59646708155867,118.05753817083622,3.782798,3412.848361,97.68411649552067,180.84451293945312,83.16039644393246,25558.948832789254
1789313411,695827256,1789313411,556305173,98.76941680908203,65.49641418457031,115.57051086425781,1789313411,692668817,97.59611034727826,66.95390270100593,118.87094446472751,3.793914,3416.642275,97.68232698595811,176.81825256347656,79.13592557751845,25638.08475836677
1789313412,195931661,1789313412,55521640,98.49006652832031,65.85250854492188,116.38377380371094,1789313412,192154429,97.28462545494341,67.31164044196535,119.68054990095393,3.801432,3420.443707,97.68268557088953,172.78062438964844,75.0979388187589,25713.18269718553
1789313412,695830673,1789313412,556941668,98.20417022705078,66.20870208740234,117.1966552734375,1789313412,692171742,96.96505947869456,67.67035954370755,120.48650093637617,3.807220,3424.250927,97.68121622644433,168.7275390625,71.04632283605567,25784.229020021587
1789313413,195755095,1789313413,54190137,97.91030883789062,66.56401062011719,118.00789642333984,1789313413,193967656,96.63659883027441,68.03095807467881,121.28937275574782,3.813444,3428.064371,97.68413357099358,164.6525115966797,66.9683780256861,25851.197398047272
1789313413,695834923,1789313413,554647692,97.60791015625,66.92152404785156,118.81806945800781,1789313413,692651173,96.3025317896234,68.38989881453587,122.07992776671668,3.807868,3431.872239,97.68438201912464,160.59912109375,62.91473907462536,25914.112137121898
1789313414,195799852,1789313414,56961855,97.29923248291016,67.27642822265625,119.62191009521484,1789313414,193700404,95.95923119046167,68.751137758997,122.86550145906475,3.806738,3435.678977,97.68179850007108,156.52633666992188,58.84453816985079,25972.95667529175
1789313414,695860616,1789313414,554394442,96.98129272460938,67.63451385498047,120.4198226928711,1789313414,692137148,95.6101623947439,69.11107507183544,123.63688861138479,3.796017,3439.474994,97.67990995276557,152.47836303710938,54.798453084343805,26027.75512837609
1789313415,195835280,1789313415,54239455,96.6556625366211,67.99457550048828,121.2120590209961,1789313415,192346594,95.25231353993246,69.47287612878723,124.39951632150033,3.783470,3443.258464,97.68279314636895,148.4231719970703,50.74037885070135,26078.49550722679
1789313415,695846388,1789313415,558406720,96.31932830810547,68.35818481445312,122.00057220458984,1789313415,692741626,94.88681902260132,69.83539423419244,125.14950996274604,3.761654,3447.020118,97.68410881155785,144.37730407714844,46.69319526559059,26125.18870249238
1789313416,195764578,1789313416,57854707,95.9752426147461,68.72034454345703,122.77619171142578,1789313416,193986975,94.51321797119617,70.19910712045662,125.88643207077858,3.741370,3450.761488,97.68254299069064,140.3390655517578,42.65652256106716,26167.84522505345
1789313416,695747144,1789313416,553302332,95.62290954589844,69.08242797851562,123.54096221923828,1789313416,693970516,94.13313745381805,70.56248099091532,126.60582506054362,3.715288,3454.476776,97.68327638225274,136.32901000976562,38.64573362751287,26206.490958680963
1789313417,195815051,1789313417,56501303,95.26598358154297,69.4417724609375,124.29753875732422,1789313417,193949112,93.7456961128322,70.92642513001029,127.30819599851323,3.685041,3458.161816,97.68240553313358,132.3405303955078,34.65812486237422,26241.149083543336
1789313417,695800471,1789313417,558086296,94.90177154541016,69.80142211914062,125.04170227050781,1789313417,693567018,93.35121799490072,71.29068383642775,127.99172832390533,3.650311,3461.812127,97.68292377373686,128.3798828125,30.69695903876314,26271.8460425821
1789313418,195870831,1789313418,55536444,94.53044128417969,70.16431427001953,125.77586364746094,1789313418,192178474,92.95031761742035,71.65475711694063,128.65424082030404,3.606004,3465.418132,97.67986641030963,124.45575714111328,26.775890730803667,26298.621933312905
1789313418,695889358,1789313418,553128406,94.15216827392578,70.52786254882812,126.49354553222656,1789313418,692190083,92.5410720983767,72.02042639141216,129.2976384289037,3.561785,3468.979917,97.68136392928517,120.55237579345703,22.871011864171862,26321.492945177077
1789313419,195946144,1789313419,55610448,93.76632690429688,70.89130401611328,127.19285583496094,1789313419,192162519,92.1246895860022,72.3866301778774,129.91866407326043,3.515822,3472.495739,97.6824763963462,116.68456268310547,19.002086286759265,26340.495031463837
1789313419,695888012,1789313419,557726253,93.37328338623047,71.25668334960938,127.86902618408203,1789313419,692117827,91.70121015336389,72.75337669544547,130.51605404257427,3.470256,3475.965995,97.68131953305554,112.8554916381836,15.174172105128036,26355.669203568967
1789313420,195809829,1789313420,54939173,92.97350311279297,71.62248229980469,128.52859497070312,1789313420,192162418,91.27058494011897,73.12074958352146,131.08867634777127,3.420344,3479.386339,97.68345567471849,109.0675048828125,11.384049208094012,26367.05325277706
1789313420,695807132,1789313420,560846903,92.56749725341797,71.98641204833984,129.1619110107422,1789313420,692563343,90.83262020537175,73.48894919777017,131.63556336809273,3.374370,3482.760708,97.6818095991285,105.3217544555664,7.639944856437921,26374.693197633496
1789313421,195801700,1789313421,54054042,92.15189361572266,72.35081481933594,129.77633666992188,1789313421,194025030,90.38675263220067,73.85846947122823,132.1561072538411,3.324463,3486.085171,97.68119658965048,101.61652374267578,3.9353271530252982,26378.62852478652
1789313421,695768436,1789313421,556108516,91.727783203125,72.71797180175781,130.3678741455078,1789313421,693978909,89.93531307405067,74.22742890381913,132.64649772162142,3.268568,3489.353739,97.68046746695659,97.9736099243164,0.2931424573598065,26378.921667243878
1789313422,195813039,1789313422,58215809,91.29458618164062,73.08705139160156,130.9404754638672,1789313422,193130357,89.4777611224788,74.5963471837769,133.106459301261,3.204733,3492.558472,97.68193937272271,94.3904037475586,3.2915356251641015,26382.213202869043
1789313422,695804770,1789313422,554688655,90.85541534423828,73.4565658569336,131.4840545654297,1789313422,692808434,89.01295249849309,74.96619391780055,133.53608419212262,3.143958,3495.702430,97.6813613679642,90.86026763916016,6.821093728804044,26389.03429659785
1789313423,195771948,1789313423,58044345,90.41096496582031,73.82615661621094,131.99978637695312,1789313423,193774212,88.54019547662408,75.33753638165466,133.93474096073467,3.086761,3498.789192,97.68220062745849,87.38087463378906,10.301325993669423,26399.33562259152
1789313423,695833266,1789313423,557050052,89.96180725097656,74.1943130493164,132.4850311279297,1789313423,694089866,88.06135145771727,75.70894655785739,134.29974259440817,3.032989,3501.822181,97.68261726899784,83.96841430664062,13.714202962357206,26413.049825553877
1789313424,195795887,1789313424,53548096,89.50434112548828,74.56382751464844,132.9451904296875,1789313424,192996678,87.57728997763864,76.07982212968078,134.62965271095808,2.974757,3504.796938,97.68041965563239,80.63053894042969,17.049880715202704,26430.09970626908
1789313424,695700774,1789313424,557839246,89.04275512695312,74.9318618774414,133.3734588623047,1789313424,694308764,87.08430492884723,76.45303286614302,134.92589374832275,2.925670,3507.722607,97.68034366977788,77.34410095214844,20.336242717629432,26450.43594898671
1789313425,195791493,1789313425,59492069,88.57331848144531,75.30184173583984,133.7686767578125,1789313425,193969856,86.58643205277744,76.82555667543612,135.18499070741152,2.876694,3510.599302,97.67902544326807,74.13825988769531,23.54076555557276,26473.97671454228
1789313425,695854742,1789313425,555193775,88.09634399414062,75.6727294921875,134.1268310546875,1789313425,692326239,86.08350975949242,77.19759668626183,135.40646019357618,2.830931,3513.430233,97.68096948586059,71.0128402709961,26.668129214864507,26500.644843757145
1789313426,195712933,1789313426,59813033,87.6087646484375,76.0465316772461,134.45416259765625,1789313426,194008817,85.57080949682944,77.57266939349606,135.5912455747623,2.788425,3516.218658,97.67885724985976,67.94092559814453,29.73793165171523,26530.38277540886
1789313426,695766819,1789313426,553841002,87.11579895019531,76.42015075683594,134.74684143066406,1789313426,693992788,85.05353815569993,77.9469891504454,135.73640545277817,2.750162,3518.968820,97.68101729718478,64.95594787597656,32.72506942120822,26563.10784483007
1789313427,195764070,1789313427,56070787,86.61723327636719,76.79276275634766,135.0048370361328,1789313427,194145210,84.52986557266397,78.32194329486691,135.84181165292475,2.719563,3521.688384,97.67922864139588,62.04840850830078,35.630820133095085,26598.738664963163
1789313427,695802740,1789313427,557713336,86.11439514160156,77.16521453857422,135.2248077392578,1789313427,693945464,84.000385492503,78.69715312747408,135.90657301437366,2.698273,3524.386656,97.67997996220457,59.22300720214844,38.456972760056146,26637.19563772322
1789313428,195761320,1789313428,60140683,85.60308074951172,77.5388412475586,135.40838623046875,1789313428,194013326,83.46451814923651,79.07307473074766,135.9300101460357,2.683172,3527.069829,97.67870015550886,56.47798538208008,41.200714773428786,26678.39635249665
1789313428,695763153,1789313428,555759238,85.08561706542969,77.91373443603516,135.55230712890625,1789313428,693980311,82.92268301766185,79.4494560091248,135.91135578288657,2.676871,3529.746700,97.68068517923638,53.816810607910156,43.86387457132622,26722.260227067974
1789313429,195769413,1789313429,56179502,84.56430053710938,78.2877426147461,135.65655517578125,1789313429,193948651,82.37495268822653,79.82629256701563,135.84994248305154,2.682868,3532.429568,97.67874882060669,51.24093246459961,46.43781635600709,26768.69804342398
1789313429,695843301,1789313429,555302704,84.03883361816406,78.66081237792969,135.7196044921875,1789313429,694052393,81.82113735440825,80.20375861261556,135.74508732388884,2.701760,3535.131328,97.67718982992864,48.75052261352539,48.926667216403246,26817.624710640386
1789313430,195797062,1789313430,56197811,83.50656127929688,79.03392791748047,135.74142456054688,1789313430,193674478,81.26204817659976,80.58134951134949,135.59637637660683,2.730090,3537.861418,97.67550533452456,46.35002136230469,51.32548397221987,26868.950194612607
1789313430,695783765,1789313430,558965251,82.9637222290039,79.41072845458984,135.7226104736328,1789313430,692288687,80.6983491522268,80.95867695947204,135.40360980656692,2.762213,3540.623631,97.67777551864997,44.04256820678711,53.63520731186287,26922.58540192447
1789313431,195905615,1789313431,134091870,81.04379272460938,80.73136901855469,135.4817352294922,1789313431,193664621,80.12582045497106,81.33859304997,135.16458792656886,1.145415,3541.769047,97.60002491400677,41.81216049194336,55.78786442206342,26978.37326634653
1789313431,695833309,1789313431,629801721,80.7098388671875,80.95802307128906,135.47547912597656,1789313431,692127376,79.55103829477687,81.71678056548342,134.88158968657166,1.507062,3543.276109,97.53248885726732,39.68492126464844,57.84756759261887,27036.22083393915
1789313432,195762727,1789313432,130746968,80.60797119140625,81.03068542480469,135.48629760742188,1789313432,193587056,78.96724398805793,82.0977313279298,134.55082922001242,2.169257,3545.445365,97.70260325628296,37.63630294799805,60.066300308284895,27096.287134247435
1789313432,695838256,1789313432,633100366,80.55532836914062,81.07002258300781,135.45709228515625,1789313432,693688735,78.37955232628556,82.4781378710659,134.17458775065714,2.891645,3548.337010,97.38201722853101,35.68511962890625,61.696897599624776,27157.98403184706
